,CASE#,CHRG_DESC,PREM_DESC,ADDRESS,DATE,TIME,DOW,DIST,CASE_NUM,DIST`,CASE_NU,CASE_#
751,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,106 EXCHANGE ST,20190808,931,THU,8.0,19031280.0,,,
752,,FIREARM DISCHARGE (WEAPON LAW VI,LSTARTEIOENT/)HIGHWAY/ALLEYWAY,LLOYD ST & CLAY ST,20190810,2239,SAT,8.0,19031744.0,,,
753,,ROBBERY,PARKING LOT / GARAGE,124 E PEARL ST,20190805,223,MON,8.0,19030744.0,,,
754,,ROBBERY,RESIDENCE/HOME,63 LOMBARD ST,20190811,412,SUN,8.0,19031768.0,,,
755,,ROBBERY,STREET/HIGHWAY/ALLEYWAY,564 FERRY ST,20190811,354,SUN,8.0,19031767.0,,,
756,,BURGLARY-BREAKING & ENTERING,STREET/HIGHWAY/ALLEYWAY,54 CONCORD ST,20190807,1406,WED,9.0,19031197.0,,,
757,,LARCENY-FROM VEHICLE,RESIDENCE/HOME,342 SUMMIT ST,20190805,1256,MON,9.0,19030813.0,,,
758,,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1425 QUINNIPIAC AVE,20190805,720,MON,9.0,19030751.0,,,
759,,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,194 WEYBOSSET ST,20190808,845,THU,9.0,19031283.0,,,
760,,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,185 QUINNIPIAC AVE,20190805,1640,MON,9.0,19030884.0,,,
761,,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,399 EASTERN ST,20190807,31,WED,9.0,19031125.0,,,
762,,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,320 QUINNIPIAC AVE,20190808,910,THU,9.0,19031286.0,,,
763,,ROBBERY,FIELD/WOODS,460 LEXINGTON AVE,20190809,2228,FRI,9.0,19031608.0,,,
764,,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,459 WINTHROP AVE,20190806,2003,TUE,10.0,19031100.0,,,
765,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"352 ELLSWORTH AVE, 2",20190807,1735,WED,10.0,19031231.0,,,
766,,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,18 HUDSON ST,20190810,1818,SAT,10.0,19031434.0,,,
767,,BURGLARY-BREAKING & ENTERING,CONVENIENCE STORE,1464 ELLA T GRASSO BLVD,20190810,2334,SAT,10.0,19031647.0,,,
768,,ROBBERY,SERVICE/GAS STATION,1 WHALLEY AVE,20190810,2153,SAT,10.0,19031739.0,,,
769,19040645.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,121 ELM ST,20191008,1229,TUE,1.0,,,,
770,19041155.0,BURGLARY-BREAKING & ENT,GRRINOGCERY/SUPERMARKET,71 WHITNEY AVE,20191012,743,SAT,1.0,,,,
771,19040454.0,ASSAULT WITH A FIREARM,PARKING LOT / GARAGE,1605 WHALLEY AVE,20191007,701,MON,2.0,,,,
772,19040455.0,BURGLARY-BREAKING & ENTERING,COMMERCIAL/OFFICE BLDG,2 AMITY RD,20191007,911,MON,2.0,,,,
773,19040468.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,162 W ROCK AVE,20191007,930,MON,2.0,,,,
774,19040916.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,16 KENTER PL,20191010,1222,THU,2.0,,,,
775,19041150.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"992 WHALLEY AVE, APT15",20191012,807,SAT,2.0,,,,
776,19041175.0,INTIMIDATION WITH A WEAPON,STREET/HIGHWAY/ALLEYWAY,FRANK ST & ELLA T GRASSO B,L2V0D191012,1239,SAT,3.0,,,,
777,19040667.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,17 KIMBERLY AVE,20191008,1652,TUE,3.0,,,,
778,19041195.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,"178 FRANK ST, FL02",20191012,1548,SAT,3.0,,,,
779,19041212.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,"365 ORCHARD ST, APTA3",20191012,1648,SAT,4.0,,,,
780,19040786.0,BURGLARY-BREAKING & ENTER,RNEGSIDENCE/HOME,36 ELLSWORTH AVE,20191009,1424,WED,4.0,,,,
781,19040526.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,175 DWIGHT ST,20191007,1921,MON,4.0,,,,
782,19041062.0,MOTOR VEHICLE THEFT (NH ST,APAL)RKING LOT / GARAGE,435 ORCHARD ST,20191011,1413,FRI,4.0,,,,
783,19040993.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,104 SYLVAN AVE,20191011,349,FRI,5.0,,,,
784,19040622.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1 PARK ST,20191008,1130,TUE,5.0,,,,
785,19040113.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,CONGRESS AVE & HOWARD AVE,20191007,708,MON,5.0,,,,
786,19041271.0,FIREARM DISCHARGE (WEAPON LAW,SIOTLRAETEITO/HNI)GHWAY/ALL,YAWSHAMYUN ST & WEBST,2R0 1S9T1013,14,SUN,6.0,,,,
787,19041101.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,80 READ ST,20191011,1801,FRI,7.0,,,,
788,19040745.0,BURGLARY-BREAKING & ENTERING,CONSTRUCTION SITE,1080 STATE ST,20191009,835,WED,7.0,,,,
789,19040461.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,550 WHITNEY AVE,20191007,828,MON,7.0,,,,
790,19040989.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"105 LILAC ST, FL01",20191011,147,FRI,7.0,,,,
791,19041020.0,BURGLARY-BREAKING & ENTERING,CONVENIENCE STORE,507 DIXWELL AVE,20191011,958,FRI,7.0,,,,
792,19040741.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,43 LAWRENCE ST,20191009,826,WED,7.0,,,,
793,19040737.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,STATE ST & EAST ST,20191009,822,WED,7.0,,,,
794,19040757.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,27 DIVISION ST,20191009,1058,WED,7.0,,,,
795,19041348.0,ROBBERY WITH A FIREARM,PARKING LOT / GARAGE,"545 SHERMAN PKY, 22",20191013,1838,SUN,7.0,,,,
796,19040977.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,299 BLATCHLEY AVE,20191010,2157,THU,8.0,,,,
797,19040979.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,220 FERRY ST,20191010,2214,THU,8.0,,,,
798,19040715.0,BURGLARY-BREAKING & ENTERI,CGONVENIENCE STORE,325 FERRY ST,20191008,2137,TUE,8.0,,,,
799,19040723.0,BURGLARY-BREAKING & ENTERI,SGPECIALITY STORE,325 FERRY ST,20191008,2355,TUE,8.0,,,,
800,19041027.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"349 PECK ST, FL01",20191011,950,FRI,8.0,,,,
801,19040584.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,122 ATWATER ST,20191008,812,TUE,8.0,,,,
802,19040875.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,112 FRONT ST,20191010,822,THU,8.0,,,,
803,19040449.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,133 EXCHANGE ST,20191007,142,MON,8.0,,,,
804,19041144.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,549 FERRY ST,20191012,346,SAT,8.0,,,,
805,19040521.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"9 WELCOME ST, 11",20191007,1306,MON,9.0,,,,
806,19040914.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,172 WESTMINSTER ST,20191010,1138,THU,9.0,,,,
807,19040464.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,1173 QUINNIPIAC AVE,20191007,916,MON,9.0,,,,
808,19040520.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"144 FORT HALE RD, 146",20191007,1602,MON,9.0,,,,
809,19040582.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"1314 QUINNIPIAC AVE, APT46",20191008,737,TUE,9.0,,,,
810,19040899.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,204 BURR ST,20191010,1056,THU,9.0,,,,
811,19040581.0,BURGLARY-BREAKING & ENTERING,RESTAURANT,169 WHALLEY AVE,20191008,535,TUE,10.0,,,,
812,19040853.0,INTIMIDATION WITH A WEAPON,STREET/HIGHWAY/ALLEYWAY,DICKERMAN ST & SPERRY,T20191010,202,THU,10.0,,,,
813,19040459.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,554 WINTHROP AVE,20191007,820,MON,10.0,,,,
814,19040742.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,51 PENDLETON ST,20191009,900,WED,10.0,,,,
815,19040500.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"522 WINTHROP AVE, 1ST FL",20191008,918,TUE,10.0,,,,
816,19041045.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,ROGER WHITE DR & DIAM,N20D1 S91T011,1219,FRI,10.0,,,,
817,19041021.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,221 DIAMOND ST,20191011,912,FRI,10.0,,,,
818,19041318.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,50 CARMEL ST,20191013,1413,SUN,10.0,,,,
819,19041333.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,168 ELLSWORTH AVE,20191013,1805,SUN,10.0,,,,
820,19040466.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,241 ELLSWORTH AVE,20191007,856,MON,10.0,,,,
821,20005389.0,INTIMIDATION WITH A WEAP,SNTREET/HIGHWAY/ALLEYWAY,160 TEMPLE ST,20200131,3,FRI,1.0,,,,
822,20004565.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,253 STATE ST,20200127,814,MON,1.0,,,,
823,20004621.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,78 OLIVE ST,20200127,1236,MON,1.0,,,,
824,20005601.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,ELM ST & CHURCH ST,20200201,1014,SAT,1.0,,,,
825,20005216.0,MOTOR VEHICLE THEFT (NH,TSETARLE)ET/HIGHWAY/ALLEYWAY,"66 ORANGE ST, APT418",20200130,933,THU,1.0,,,,
826,20004591.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CROWN STREET/PARK,20200127,1040,MON,1.0,,,,
827,20004775.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,234 FOUNTAIN ST,20200128,552,TUE,2.0,,,,
828,20005463.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"19 AUGUSTINE ST, A",20200131,1345,FRI,2.0,,,,
829,20005399.0,BURGLARY-BREAKING & ENTERING,RESTAURANT,84 KIMBERLY AVE,20200131,238,FRI,3.0,,,,
830,20004824.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,194 SPRING ST,20200129,1325,WED,3.0,,,,
831,20004657.0,LARCENY-FROM VEHICLE,CHURCH/SYNAGOGUE /TEMPLE,577 HOWARD AVE,20200127,1544,MON,3.0,,,,
832,20005594.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"72 SPRING ST, UNIT1",20200201,831,SAT,3.0,,,,
833,20004774.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,241 KIMBERLY AVE,20200128,512,TUE,3.0,,,,
834,20005397.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,1450 CHAPEL ST,20200131,142,FRI,4.0,,,,
835,20004935.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1290 CHAPEL ST,20200128,2208,TUE,4.0,,,,
836,20004948.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,372 ELM ST,20200129,42,WED,4.0,,,,
837,20004831.0,MOTOR VEHICLE THEFT (NH ST,ASTLR) EET/HIGHWAY/ALLEYWAY,135 DERBY AVE,20200128,1323,TUE,4.0,,,,
838,20005252.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,198 PARK ST,20200130,1442,THU,4.0,,,,
839,20005770.0,ROBBERY WITH A FIREARM,SPECIALITY STORE,495 ORCHARD ST,20200202,1213,SUN,4.0,,,,
840,20005837.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,273 SHERMAN AVE,20200202,2252,SUN,4.0,,,,
841,20004802.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,886 HOWARD AVE,20200128,949,TUE,5.0,,,,
842,20005551.0,LARCENY-FROM VEHICLE,OTHER/UNKNOWN,1 PARK ST,20200131,2259,FRI,5.0,,,,
843,20004907.0,MOTOR VEHICLE THEFT (NH STEAL),CONVENIENCE STORE,58 SYLVAN AVE,20200128,1809,TUE,5.0,,,,
844,20005702.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,322 DAVENPORT AVE,20200201,2207,SAT,5.0,,,,
845,20004851.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALL,Y22W6 ADYIXWELL AVE,20200128,1507,TUE,6.0,,,,
846,20004806.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALL,YDWIXAWYELL AVE,20200128,1047,TUE,6.0,,,,
847,20004562.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"869 ORANGE ST, APT6E",20200127,811,MON,7.0,,,,
848,20004626.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,544 WHITNEY AVE,20200127,1253,MON,7.0,,,,
849,20005049.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"649 WINCHESTER AVE, F",0220200129,1318,WED,7.0,,,,
850,20005604.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,170 MITCHELL DR,20200201,1048,SAT,7.0,,,,
851,20004576.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,313 ST RONAN,20200127,943,MON,7.0,,,,
852,20005257.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,800 ORANGE ST,20200130,1233,THU,7.0,,,,
853,20005769.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,78 SHEFFIELD AVE,20200202,1139,SUN,7.0,,,,
854,20005531.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,20 LAWRENCE ST,20200131,2003,FRI,7.0,,,,
855,20005793.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,DIXWELL AVE & BASSET,2 S0T200202,1635,SUN,7.0,,,,
856,20005650.0,AGGRAVATED ASSAULT,PARKING LOT / GARAGE,299 BLATCHLEY AVE,20200201,1639,SAT,8.0,,,,
857,20005276.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"480 FERRY ST, APT218",20200130,1527,THU,8.0,,,,
858,20004569.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,146 GRAFTON ST,20200127,910,MON,8.0,,,,
859,20004573.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"386 GRAND AVE, REAR",20200127,753,MON,8.0,,,,
860,20005294.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"182 JAMES ST, FL02",20200130,1630,THU,8.0,,,,
861,20005561.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,257 LLOYD ST,20200131,2247,FRI,8.0,,,,
862,20005605.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"139 LLOYD ST, APT1",20200201,1006,SAT,8.0,,,,
863,20005812.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,276 GRAND AVE,20200202,1801,SUN,8.0,,,,
864,20004711.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,85 SHERLAND AVE,20200127,1747,MON,9.0,,,,
865,20005178.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"487 TOWNSEND AVE, BSMT",20200130,408,THU,9.0,,,,
866,20004698.0,INTIMIDATION WITH A WEAPON,STREET/HIGHWAY/ALLEYWAY,184 BARNES AVE,20200127,1751,MON,9.0,,,,
867,20004564.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,4 CLIFTON ST,20200127,829,MON,9.0,,,,
868,20004794.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,100 WARWICK ST,20200128,933,TUE,9.0,,,,
869,20004702.0,ROBBERY WITH A FIREARM,CONVENIENCE STORE,139 FARREN AVE,20200127,1813,MON,9.0,,,,
870,20005797.0,INTIMIDATION WITH A WEAPON,STREET/HIGHWAY/ALLEYWAY,GOFFE ST & ORCHARD ST,20200202,1610,SUN,10.0,,,,
871,20004961.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,405 NORTON PKY,20200129,715,WED,10.0,,,,
872,20005715.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,351 WHALLEY AVE,20200201,2307,SAT,10.0,,,,
873,20005403.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,227 DIAMOND ST,20200131,738,FRI,10.0,,,,
874,20005767.0,ROBBERY,PARKING LOT / GARAGE,436 WHALLEY AVE,20200202,1107,SUN,10.0,,,,
875,20008293.0,AGGRAVATED ASSAULT,PARK/PLAYGROUND,250 TEMPLE ST,20200217,1942,MON,1.0,,,,
876,20008380.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,213 CROWN ST,20200218,1230,TUE,1.0,,,,
877,20009110.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,275 SOUTH ORANGE ST,20200222,1244,SAT,1.0,,,,
878,20008692.0,MOTOR VEHICLE THEFT (NH,TREANLT)AL STORAGE FACILITY,1 GEORGE ST,20200220,1128,THU,1.0,,,,
879,20008544.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,104 S GENESEE ST,20200219,1206,WED,2.0,,,,
880,20008985.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,495 BLAKE ST,20200221,1635,FRI,2.0,,,,
881,20009078.0,MOTOR VEHICLE THEFT (NH STEAL),SERVICE/GAS STATION,801 WHALLEY AVE,20200222,314,SAT,2.0,,,,
882,20009232.0,ROBBERY,HOTEL/MOTEL/ETC,"1605 WHALLEY AVE, 144",20200223,136,SUN,2.0,,,,
883,20009238.0,FIREARM DISCHARGE (WEAPON LAW VIOLATIO,S)TREET/HIGHWAY/ALLEYWAY,604 ELLA T GRASSO BLVD,20200223,339,SUN,3.0,,,,
884,20008575.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,698 WASHINGTON AVE,20200219,1520,WED,3.0,,,,
885,20009215.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,332 HOWARD AVE,20200222,2253,SAT,3.0,,,,
886,20008310.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,1369 CHAPEL ST,20200217,2217,MON,4.0,,,,
887,20008200.0,BURGLARY-BREAKING & ENTER,CNOGMMERCIAL/OFFICE BLDG,175 SHERMAN AVE,20200217,515,MON,4.0,,,,
888,20009074.0,FIREARM DISCHARGE (WEAPON,LSATWRE VETIO/HLIAGTHIOWNA)Y/ALLEYWAY,80 STANLEY ST,20200222,201,SAT,4.0,,,,
889,20008890.0,FIREARM DISCHARGE (WEAPON,LSATWRE VETIO/HLIAGTHIOWNA)Y/ALLEYWAY,1363 CHAPEL ST,20200221,59,FRI,4.0,,,,
890,20008335.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1275 CHAPEL ST,20200218,849,TUE,4.0,,,,
891,20008363.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & SHERMAN AVE,20200218,1111,TUE,4.0,,,,
892,20009255.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,84 SHERMAN AVE,20200223,1158,SUN,4.0,,,,
893,20008538.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"135 SYLVAN AVE, APT214",20200219,1133,WED,5.0,,,,
894,20008237.0,LARCENY-FROM VEHICLE,DRUG STORE/DR`S OFFICE/HOSPITA,20 YORK ST,20200217,1351,MON,5.0,,,,
895,20009249.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,"628 HOWARD AVE, APT2",20200223,1005,SUN,5.0,,,,
896,20009057.0,FIREARM DISCHARGE (WEAPON LAW,PIOALRAKTINIOGN L) OT / GARAGE,26 CHARLES ST,20200221,2251,FRI,6.0,,,,
897,20008388.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,23 LAKE PL,20200218,1235,TUE,6.0,,,,
898,20008496.0,BURGLARY-BREAKING & ENTERING,GROCERY/SUPERMARKET,721 ORANGE ST,20200219,705,WED,7.0,,,,
899,20008549.0,BURGLARY-BREAKING & ENTERING,STREET/HIGHWAY/ALLEYWAY,"370 MANSFIELD ST, APT",320200219,1221,WED,7.0,,,,
900,20009051.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,61 BREWSTER ST,20200221,2222,FRI,7.0,,,,
901,20009109.0,FIREARM DISCHARGE (WEAPON LAW,VSTIORLEAETI/OHNIG)HWAY/ALLEYWAY,735 WINCHESTER AVE,20200222,1228,SAT,7.0,,,,
902,20008900.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,490 PROSPECT ST,20200221,709,FRI,7.0,,,,
903,20009253.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,68 CANNER ST,20200223,1152,SUN,7.0,,,,
904,20008206.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,71 WILLIS ST,20200217,819,MON,7.0,,,,
905,20008192.0,ROBBERY,RESIDENCE/HOME,74 GOODYEAR ST,20200217,28,MON,7.0,,,,
906,20009216.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,1314 STATE ST,20200223,6,SUN,7.0,,,,
907,20009316.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,195 LLOYD ST,20200223,2005,SUN,8.0,,,,
908,20008614.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,247 CHAPEL ST,20200219,2127,WED,8.0,,,,
909,20008714.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"174 BLATCHLEY AVE, FL02",20200220,1216,THU,8.0,,,,
910,20008505.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,25 FILLMORE ST,20200219,800,WED,8.0,,,,
911,20008663.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,264 BLATCHLEY AVE,20200220,718,THU,8.0,,,,
912,20008652.0,MOTOR VEHICLE THEFT (NH STE,LR)ESIDENCE/HOME,105 CLAY ST,20200220,48,THU,8.0,,,,
913,20008883.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,168 BLATCHLEY AVE,20200220,2248,THU,8.0,,,,
914,20009205.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,"45 BARNES AVE, APT9B",20200222,2211,SAT,9.0,,,,
915,20009244.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,105 ELIZABETH ANN DR,20200223,824,SUN,9.0,,,,
916,20008204.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,136 CONCORD ST,20200217,809,MON,9.0,,,,
917,20009124.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"62 REVERE ST, FL01",20200222,1443,SAT,9.0,,,,
918,20009277.0,MURDER & NON NEGLIGENT MANSL,RUEGSHIDTENRCE/HOME,"1435 QUINNIPIAC AVE, APT27",20200223,1548,SUN,9.0,,,,
919,20008639.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,24 BROWNELL ST,20200219,2023,WED,10.0,,,,
920,19040346.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,66 CHURCH ST,20191006,155,SUN,1.0,,,,
921,19040352.0,BURGLARY-BREAKING & ENT,RREISNTGAURANT,742 CHAPEL ST,20191006,206,SUN,1.0,,,,
922,19039593.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,N FRONTAGE RD & STATE ST,20190930,1042,MON,1.0,,,,
923,19039799.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,40 TEMPLE ST,20191001,2046,TUE,1.0,,,,
924,19039862.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,344 COLLEGE ST,20191002,1600,WED,1.0,,,,
925,19039927.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & COLLEGE ST,20191003,223,THU,1.0,,,,
926,19040094.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1166 CHAPEL ST,20191006,313,SUN,1.0,,,,
927,19039800.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1 TEMPLE ST,20191001,2115,TUE,5.0,,,,
928,19039661.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"223 FAIRFIELD ST, APTR2",20190930,1749,MON,2.0,,,,
929,19039625.0,INTIMIDATION WITH A WEAPON,STREET/HIGHWAY/ALLEYWAY,VALLEY ST & MOUNTAIN RD,20190930,1505,MON,2.0,,,,
930,19039587.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & YALE AVE,20190930,1021,MON,2.0,,,,
931,19039775.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"7 MOORE DR, APTC",20191001,1355,TUE,2.0,,,,
932,19039908.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,156 S GENESEE ST,20191003,1752,THU,2.0,,,,
933,19040223.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"23 FARNHAM AVE, APT18",20191005,917,SAT,2.0,,,,
934,19039619.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,"100 POND LILY AVE, 118",20190930,1218,MON,2.0,,,,
935,19039671.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,36 ROCKVIEW CIR,20190930,1855,MON,2.0,,,,
936,19039580.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,"4 ROCK VIEW TER, APTC",20190930,854,MON,2.0,,,,
937,19040129.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,125 SPRING ST,20191004,1645,FRI,3.0,,,,
938,19039713.0,BURGLARY-BREAKING & ENTERING,STREET/HIGHWAY/ALLEYWAY,UNION AVE & W WATER ST,20191001,701,TUE,3.0,,,,
939,19040197.0,FIREARM DISCHARGE (WEAPON LAW VIOLATIO,S)TREET/HIGHWAY/ALLEYWAY,133 CARLISLE ST,20191005,1451,SAT,3.0,,,,
